year,round,country,driver_nationality,constructor_nationality,grid_position,is_2017_plus_era,is_2022_plus_era,is_covid_season_2020,has_sprint_format,driver_career_total_points,driver_career_avg_points,driver_career_avg_position,driver_career_race_count,driver_career_wins,driver_career_podiums,constructor_career_total_points,constructor_career_avg_points,constructor_career_avg_position,constructor_career_race_count,constructor_career_wins,constructor_career_podiums,driver_track_avg_position,driver_track_race_count,constructor_track_avg_position,constructor_track_race_count,driver_abbreviation,driver_number,air_temp,track_temp,humidity,wind_speed,main_compound,is_soft_primary,is_hard_primary,is_medium_primary,is_intermediate,is_wet,temp_differential,is_hot_conditions,is_cold_conditions,is_high_track_temp,is_high_humidity,is_low_humidity,is_windy_conditions,has_fastf1_data,race_size,typology,enneagram,heaight,why_choose_number_categorical,target_position,group_key
2021,1,Bahrain,German,British,18.0,1,0,0,1,990.0,8.182,8.174,121,11,36,550.0,2.582,11.432,213,0,9,7.833,6,11.4,10,VET,5.0,20.5,27.6,54.5,0.9,HARD,0.0,1.0,0.0,0.0,0.0,7.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,True,20,INFJ,9w1,175,Karting Success,15,2021_1
2021,1,Bahrain,German,American,19.0,1,0,0,1,12.0,0.273,15.659,44,0,0,302.0,0.812,14.051,372,0,0,13.5,2,13.65,20,MSC,47.0,20.5,27.6,54.5,0.9,MEDIUM,0.0,0.0,1.0,0.0,0.0,7.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISFJ,9w8,176,Personal Connection,16,2021_1
2021,1,Bahrain,French,Italian,5.0,1,0,0,1,445.0,2.602,11.538,171,1,5,306.0,1.843,12.373,166,1,2,11.111,9,11.4,10,GAS,10.0,20.5,27.6,54.5,0.9,HARD,0.0,1.0,0.0,0.0,0.0,7.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISFP,9w1,177,Celebrity Connection,17,2021_1
2021,1,Bahrain,Canadian,British,17.0,1,0,0,1,9.0,0.148,15.852,61,0,0,263.0,0.709,14.367,371,0,3,16.5,4,14.6,20,LAT,6.0,20.5,27.6,54.5,0.9,MEDIUM,0.0,0.0,1.0,0.0,0.0,7.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ENFP,7w6,185,Karting Success,18,2021_1
2021,1,Bahrain,Spanish,French,9.0,1,0,0,1,527.0,3.585,10.796,147,0,9,517.0,2.416,11.836,214,1,6,10.857,7,13.1,10,ALO,14.0,20.5,27.6,54.5,0.9,MEDIUM,0.0,0.0,1.0,0.0,0.0,7.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ENTJ,1w2,171,Karting Success,19,2021_1
2021,1,Bahrain,Russian,American,20.0,1,0,0,1,0.0,0.0,17.864,22,0,0,302.0,0.812,14.051,372,0,0,20.0,1,13.65,20,MAZ,9.0,20.5,27.6,54.5,0.9,MEDIUM,0.0,0.0,1.0,0.0,0.0,7.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ESTJ,8w9,176,,20,2021_1
2021,2,Italy,Dutch,Austrian,3.0,1,0,0,1,2900.5,15.594,4.833,186,66,113,4407.5,11.848,6.489,372,74,155,4.2,5,6.7,10,VER,33.0,10.6,16.8,69.5,0.5,MEDIUM,0.0,0.0,1.0,0.0,0.0,6.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISTP,8w7,181,Championship,1,2021_2
2021,2,Italy,British,German,1.0,1,0,0,1,2680.5,14.489,4.53,185,52,98,4817.5,12.95,5.218,372,66,178,5.2,5,7.9,10,HAM,44.0,10.6,16.8,69.5,0.5,MEDIUM,0.0,0.0,1.0,0.0,0.0,6.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISFP,3w4,174,Personal Connection,2,2021_2
2021,2,Italy,British,British,7.0,1,0,0,1,1234.0,8.51,7.407,145,9,39,2325.0,6.25,9.172,372,19,66,3.6,5,5.6,10,NOR,4.0,10.6,16.8,69.5,0.5,SOFT,1.0,0.0,0.0,0.0,0.0,6.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ENFP,7w6,170,Pragmatic Choice,3,2021_2
2021,2,Italy,Monegasque,Italian,4.0,1,0,0,1,1519.0,9.151,7.482,166,8,48,3790.5,10.19,6.71,372,24,127,4.8,5,7.0,10,LEC,16.0,10.6,16.8,69.5,0.5,MEDIUM,0.0,0.0,1.0,0.0,0.0,6.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,True,20,INFP,1w2,180,Luck or Symbolism,4,2021_2
2021,2,Italy,Spanish,Italian,11.0,1,0,0,1,1167.5,6.311,8.903,185,4,28,3790.5,10.19,6.71,372,24,127,9.0,5,7.0,10,SAI,55.0,10.6,16.8,69.5,0.5,MEDIUM,0.0,0.0,1.0,0.0,0.0,6.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,True,20,INTJ,1w9,178,Personal Connection,5,2021_2
2021,2,Italy,Australian,British,6.0,1,0,0,1,704.0,4.757,10.331,148,4,14,2325.0,6.25,9.172,372,19,66,10.0,4,5.6,10,RIC,3.0,10.6,16.8,69.5,0.5,SOFT,1.0,0.0,0.0,0.0,0.0,6.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ENFP,7w6,179,Karting Success,6,2021_2
2021,2,Italy,French,Italian,5.0,1,0,0,1,445.0,2.602,11.538,171,1,5,306.0,1.843,12.373,166,1,2,13.6,5,10.333,6,GAS,10.0,10.6,16.8,69.5,0.5,MEDIUM,0.0,0.0,1.0,0.0,0.0,6.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISFP,9w1,177,Celebrity Connection,7,2021_2
2021,2,Italy,Canadian,British,10.0,1,0,0,1,314.0,1.707,12.462,184,0,3,550.0,2.582,11.432,213,0,9,11.0,5,11.875,8,STR,18.0,10.6,16.8,69.5,0.5,MEDIUM,0.0,0.0,1.0,0.0,0.0,6.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,True,20,INFP,9w1,182,Other Racing Achievements,8,2021_2
2021,2,Italy,French,French,9.0,1,0,0,1,464.0,2.829,11.055,164,1,4,517.0,2.416,11.836,214,1,6,15.2,5,13.875,8,OCO,31.0,10.6,16.8,69.5,0.5,MEDIUM,0.0,0.0,1.0,0.0,0.0,6.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ESFP,7w6,186,Other Racing Achievements,9,2021_2
2021,2,Italy,Spanish,French,15.0,1,0,0,1,527.0,3.585,10.796,147,0,9,517.0,2.416,11.836,214,1,6,14.75,4,13.875,8,ALO,14.0,10.6,16.8,69.5,0.5,MEDIUM,0.0,0.0,1.0,0.0,0.0,6.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ENTJ,1w2,171,Karting Success,10,2021_2
2021,2,Italy,Mexican,Austrian,2.0,1,0,0,1,1218.0,7.293,8.204,167,6,32,4407.5,11.848,6.489,372,74,155,6.75,4,6.7,10,PER,11.0,10.6,16.8,69.5,0.5,SOFT,1.0,0.0,0.0,0.0,0.0,6.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISFJ,5w6,173,Karting Success,11,2021_2
2021,2,Italy,Japanese,Italian,20.0,1,0,0,1,101.0,0.944,13.421,107,0,0,306.0,1.843,12.373,166,1,2,9.75,4,10.333,6,TSU,22.0,10.6,16.8,69.5,0.5,SOFT,1.0,0.0,0.0,0.0,0.0,6.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISFP,4w3,159,Karting Success,12,2021_2
2021,2,Italy,Finnish,Swiss,16.0,1,0,0,1,513.0,5.182,10.02,99,1,19,147.0,0.707,13.385,208,0,0,11.0,2,11.0,6,RAI,7.0,10.6,16.8,69.5,0.5,MEDIUM,0.0,0.0,1.0,0.0,0.0,6.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISTP,5w4,175,Karting Success,13,2021_2
2021,2,Italy,Italian,Swiss,17.0,1,0,0,1,21.0,0.339,13.855,62,0,0,147.0,0.707,13.385,208,0,0,12.0,2,11.0,6,GIO,99.0,10.6,16.8,69.5,0.5,MEDIUM,0.0,0.0,1.0,0.0,0.0,6.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ESFJ,9w1,185,Personal Connection,14,2021_2
2021,2,Italy,German,British,13.0,1,0,0,1,990.0,8.182,8.174,121,11,36,550.0,2.582,11.432,213,0,9,11.667,3,11.875,8,VET,5.0,10.6,16.8,69.5,0.5,SOFT,1.0,0.0,0.0,0.0,0.0,6.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,True,20,INFJ,9w1,175,Karting Success,15,2021_2
2021,2,Italy,German,American,18.0,1,0,0,1,12.0,0.273,15.659,44,0,0,302.0,0.812,14.051,372,0,0,16.5,2,15.1,10,MSC,47.0,10.6,16.8,69.5,0.5,MEDIUM,0.0,0.0,1.0,0.0,0.0,6.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISFJ,9w8,176,Personal Connection,16,2021_2
2021,2,Italy,Russian,American,19.0,1,0,0,1,0.0,0.0,17.864,22,0,0,302.0,0.812,14.051,372,0,0,17.0,1,15.1,10,MAZ,9.0,10.6,16.8,69.5,0.5,MEDIUM,0.0,0.0,1.0,0.0,0.0,6.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ESTJ,8w9,176,,17,2021_2
2021,2,Italy,Finnish,German,8.0,1,0,0,1,1377.0,8.148,8.698,169,10,58,4817.5,12.95,5.218,372,66,178,10.75,4,7.9,10,BOT,77.0,10.6,16.8,69.5,0.5,INTERMEDIATE,0.0,0.0,0.0,1.0,0.0,6.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISTP,6w5,173,Personal Connection,18,2021_2
2021,2,Italy,British,British,12.0,1,0,0,1,866.0,5.972,9.834,145,4,22,263.0,0.709,14.367,371,0,3,10.6,5,14.3,10,RUS,63.0,10.6,16.8,69.5,0.5,INTERMEDIATE,0.0,0.0,0.0,1.0,0.0,6.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ENFJ,2w3,185,Personal Connection,19,2021_2
2021,2,Italy,Canadian,British,14.0,1,0,0,1,9.0,0.148,15.852,61,0,0,263.0,0.709,14.367,371,0,3,15.667,3,14.3,10,LAT,6.0,10.6,16.8,69.5,0.5,INTERMEDIATE,0.0,0.0,0.0,1.0,0.0,6.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ENFP,7w6,185,Karting Success,20,2021_2
2021,3,Portugal,British,German,2.0,1,0,0,1,2680.5,14.489,4.53,185,52,98,4817.5,12.95,5.218,372,66,178,1.0,2,1.75,4,HAM,44.0,19.4,39.0,39.4,0.8,MEDIUM,0.0,0.0,1.0,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISFP,3w4,174,Personal Connection,1,2021_3
2021,3,Portugal,Dutch,Austrian,3.0,1,0,0,1,2900.5,15.594,4.833,186,66,113,4407.5,11.848,6.489,372,74,155,2.5,2,5.25,4,VER,33.0,19.4,39.0,39.4,0.8,MEDIUM,0.0,0.0,1.0,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISTP,8w7,181,Championship,2,2021_3
2021,3,Portugal,Finnish,German,1.0,1,0,0,1,1377.0,8.148,8.698,169,10,58,4817.5,12.95,5.218,372,66,178,2.5,2,1.75,4,BOT,77.0,19.4,39.0,39.4,0.8,MEDIUM,0.0,0.0,1.0,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISTP,6w5,173,Personal Connection,3,2021_3
2021,3,Portugal,Mexican,Austrian,4.0,1,0,0,1,1218.0,7.293,8.204,167,6,32,4407.5,11.848,6.489,372,74,155,5.5,2,5.25,4,PER,11.0,19.4,39.0,39.4,0.8,MEDIUM,0.0,0.0,1.0,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISFJ,5w6,173,Karting Success,4,2021_3
2021,3,Portugal,British,British,7.0,1,0,0,1,1234.0,8.51,7.407,145,9,39,2325.0,6.25,9.172,372,19,66,9.0,2,8.25,4,NOR,4.0,19.4,39.0,39.4,0.8,MEDIUM,0.0,0.0,1.0,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ENFP,7w6,170,Pragmatic Choice,5,2021_3
2021,3,Portugal,Monegasque,Italian,8.0,1,0,0,1,1519.0,9.151,7.482,166,8,48,3790.5,10.19,6.71,372,24,127,5.0,2,7.75,4,LEC,16.0,19.4,39.0,39.4,0.8,HARD,0.0,1.0,0.0,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,INFP,1w2,180,Luck or Symbolism,6,2021_3
2021,3,Portugal,French,French,6.0,1,0,0,1,464.0,2.829,11.055,164,1,4,517.0,2.416,11.836,214,1,6,7.5,2,7.5,2,OCO,31.0,19.4,39.0,39.4,0.8,HARD,0.0,1.0,0.0,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ESFP,7w6,186,Other Racing Achievements,7,2021_3
2021,3,Portugal,Spanish,French,13.0,1,0,0,1,527.0,3.585,10.796,147,0,9,517.0,2.416,11.836,214,1,6,8.0,1,7.5,2,ALO,14.0,19.4,39.0,39.4,0.8,MEDIUM,0.0,0.0,1.0,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ENTJ,1w2,171,Karting Success,8,2021_3
2021,3,Portugal,Australian,British,16.0,1,0,0,1,704.0,4.757,10.331,148,4,14,2325.0,6.25,9.172,372,19,66,9.0,2,8.25,4,RIC,3.0,19.4,39.0,39.4,0.8,MEDIUM,0.0,0.0,1.0,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ENFP,7w6,179,Karting Success,9,2021_3
2021,3,Portugal,French,Italian,9.0,1,0,0,1,445.0,2.602,11.538,171,1,5,306.0,1.843,12.373,166,1,2,7.5,2,12.25,4,GAS,10.0,19.4,39.0,39.4,0.8,MEDIUM,0.0,0.0,1.0,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISFP,9w1,177,Celebrity Connection,10,2021_3
2021,3,Portugal,Spanish,Italian,5.0,1,0,0,1,1167.5,6.311,8.903,185,4,28,3790.5,10.19,6.71,372,24,127,8.5,2,7.75,4,SAI,55.0,19.4,39.0,39.4,0.8,MEDIUM,0.0,0.0,1.0,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,INTJ,1w9,178,Personal Connection,11,2021_3
2021,3,Portugal,Italian,Swiss,12.0,1,0,0,1,21.0,0.339,13.855,62,0,0,147.0,0.707,13.385,208,0,0,13.5,2,14.5,4,GIO,99.0,19.4,39.0,39.4,0.8,HARD,0.0,1.0,0.0,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ESFJ,9w1,185,Personal Connection,12,2021_3
2021,3,Portugal,German,British,10.0,1,0,0,1,990.0,8.182,8.174,121,11,36,550.0,2.582,11.432,213,0,9,11.5,2,13.5,2,VET,5.0,19.4,39.0,39.4,0.8,MEDIUM,0.0,0.0,1.0,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,INFJ,9w1,175,Karting Success,13,2021_3
2021,3,Portugal,Canadian,British,17.0,1,0,0,1,314.0,1.707,12.462,184,0,3,550.0,2.582,11.432,213,0,9,17.0,2,13.5,2,STR,18.0,19.4,39.0,39.4,0.8,SOFT,1.0,0.0,0.0,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,INFP,9w1,182,Other Racing Achievements,14,2021_3
2021,3,Portugal,Japanese,Italian,14.0,1,0,0,1,101.0,0.944,13.421,107,0,0,306.0,1.843,12.373,166,1,2,15.0,1,12.25,4,TSU,22.0,19.4,39.0,39.4,0.8,HARD,0.0,1.0,0.0,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISFP,4w3,159,Karting Success,15,2021_3
2021,3,Portugal,British,British,11.0,1,0,0,1,866.0,5.972,9.834,145,4,22,263.0,0.709,14.367,371,0,3,15.0,2,16.5,4,RUS,63.0,19.4,39.0,39.4,0.8,HARD,0.0,1.0,0.0,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ENFJ,2w3,185,Personal Connection,16,2021_3
2021,3,Portugal,German,American,19.0,1,0,0,1,12.0,0.273,15.659,44,0,0,302.0,0.812,14.051,372,0,0,17.0,1,17.25,4,MSC,47.0,19.4,39.0,39.4,0.8,HARD,0.0,1.0,0.0,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISFJ,9w8,176,Personal Connection,17,2021_3
2021,3,Portugal,Canadian,British,18.0,1,0,0,1,9.0,0.148,15.852,61,0,0,263.0,0.709,14.367,371,0,3,18.0,2,16.5,4,LAT,6.0,19.4,39.0,39.4,0.8,HARD,0.0,1.0,0.0,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ENFP,7w6,185,Karting Success,18,2021_3
2021,3,Portugal,Russian,American,20.0,1,0,0,1,0.0,0.0,17.864,22,0,0,302.0,0.812,14.051,372,0,0,19.0,1,17.25,4,MAZ,9.0,19.4,39.0,39.4,0.8,MEDIUM,0.0,0.0,1.0,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ESTJ,8w9,176,,19,2021_3
2021,3,Portugal,Finnish,Swiss,15.0,1,0,0,1,513.0,5.182,10.02,99,1,19,147.0,0.707,13.385,208,0,0,15.5,2,14.5,4,RAI,7.0,19.4,39.0,39.4,0.8,SOFT,1.0,0.0,0.0,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISTP,5w4,175,Karting Success,20,2021_3
2021,4,Spain,British,German,1.0,1,0,0,1,2680.5,14.489,4.53,185,52,98,4817.5,12.95,5.218,372,66,178,2.333,9,4.111,18,HAM,44.0,22.2,32.9,57.6,0.5,MEDIUM,0.0,0.0,1.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISFP,3w4,174,Personal Connection,1,2021_4
2021,4,Spain,Dutch,Austrian,2.0,1,0,0,1,2900.5,15.594,4.833,186,66,113,4407.5,11.848,6.489,372,74,155,4.667,9,5.333,18,VER,33.0,22.2,32.9,57.6,0.5,MEDIUM,0.0,0.0,1.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISTP,8w7,181,Championship,2,2021_4
2021,4,Spain,Finnish,German,3.0,1,0,0,1,1377.0,8.148,8.698,169,10,58,4817.5,12.95,5.218,372,66,178,8.5,8,4.111,18,BOT,77.0,22.2,32.9,57.6,0.5,SOFT,1.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISTP,6w5,173,Personal Connection,3,2021_4
2021,4,Spain,Monegasque,Italian,4.0,1,0,0,1,1519.0,9.151,7.482,166,8,48,3790.5,10.19,6.71,372,24,127,9.75,8,8.333,18,LEC,16.0,22.2,32.9,57.6,0.5,SOFT,1.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,True,20,INFP,1w2,180,Luck or Symbolism,4,2021_4
2021,4,Spain,Mexican,Austrian,8.0,1,0,0,1,1218.0,7.293,8.204,167,6,32,4407.5,11.848,6.489,372,74,155,6.5,8,5.333,18,PER,11.0,22.2,32.9,57.6,0.5,SOFT,1.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISFJ,5w6,173,Karting Success,5,2021_4
2021,4,Spain,Australian,British,7.0,1,0,0,1,704.0,4.757,10.331,148,4,14,2325.0,6.25,9.172,372,19,66,9.143,7,9.611,18,RIC,3.0,22.2,32.9,57.6,0.5,SOFT,1.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ENFP,7w6,179,Karting Success,6,2021_4
2021,4,Spain,Spanish,Italian,6.0,1,0,0,1,1167.5,6.311,8.903,185,4,28,3790.5,10.19,6.71,372,24,127,7.111,9,8.333,18,SAI,55.0,22.2,32.9,57.6,0.5,SOFT,1.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,True,20,INTJ,1w9,178,Personal Connection,7,2021_4
2021,4,Spain,British,British,9.0,1,0,0,1,1234.0,8.51,7.407,145,9,39,2325.0,6.25,9.172,372,19,66,9.571,7,9.611,18,NOR,4.0,22.2,32.9,57.6,0.5,SOFT,1.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ENFP,7w6,170,Pragmatic Choice,8,2021_4
2021,4,Spain,French,French,5.0,1,0,0,1,464.0,2.829,11.055,164,1,4,517.0,2.416,11.836,214,1,6,10.5,8,10.2,10,OCO,31.0,22.2,32.9,57.6,0.5,MEDIUM,0.0,0.0,1.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ESFP,7w6,186,Other Racing Achievements,9,2021_4
2021,4,Spain,French,Italian,12.0,1,0,0,1,445.0,2.602,11.538,171,1,5,306.0,1.843,12.373,166,1,2,10.5,8,12.5,8,GAS,10.0,22.2,32.9,57.6,0.5,SOFT,1.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISFP,9w1,177,Celebrity Connection,10,2021_4
2021,4,Spain,Canadian,British,11.0,1,0,0,1,314.0,1.707,12.462,184,0,3,550.0,2.582,11.432,213,0,9,12.0,8,10.889,9,STR,18.0,22.2,32.9,57.6,0.5,SOFT,1.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,True,20,INFP,9w1,182,Other Racing Achievements,11,2021_4
2021,4,Spain,Finnish,Swiss,17.0,1,0,0,1,513.0,5.182,10.02,99,1,19,147.0,0.707,13.385,208,0,0,15.4,5,14.0,10,RAI,7.0,22.2,32.9,57.6,0.5,MEDIUM,0.0,0.0,1.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISTP,5w4,175,Karting Success,12,2021_4
2021,4,Spain,German,British,13.0,1,0,0,1,990.0,8.182,8.174,121,11,36,550.0,2.582,11.432,213,0,9,6.833,6,10.889,9,VET,5.0,22.2,32.9,57.6,0.5,SOFT,1.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,True,20,INFJ,9w1,175,Karting Success,13,2021_4
2021,4,Spain,British,British,15.0,1,0,0,1,866.0,5.972,9.834,145,4,22,263.0,0.709,14.367,371,0,3,8.857,7,16.389,18,RUS,63.0,22.2,32.9,57.6,0.5,MEDIUM,0.0,0.0,1.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ENFJ,2w3,185,Personal Connection,14,2021_4
2021,4,Spain,Italian,Swiss,14.0,1,0,0,1,21.0,0.339,13.855,62,0,0,147.0,0.707,13.385,208,0,0,15.667,3,14.0,10,GIO,99.0,22.2,32.9,57.6,0.5,SOFT,1.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ESFJ,9w1,185,Personal Connection,15,2021_4
2021,4,Spain,Canadian,British,19.0,1,0,0,1,9.0,0.148,15.852,61,0,0,263.0,0.709,14.367,371,0,3,16.667,3,16.389,18,LAT,6.0,22.2,32.9,57.6,0.5,MEDIUM,0.0,0.0,1.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ENFP,7w6,185,Karting Success,16,2021_4
2021,4,Spain,Spanish,French,10.0,1,0,0,1,527.0,3.585,10.796,147,0,9,517.0,2.416,11.836,214,1,6,10.571,7,10.2,10,ALO,14.0,22.2,32.9,57.6,0.5,MEDIUM,0.0,0.0,1.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ENTJ,1w2,171,Karting Success,17,2021_4
2021,4,Spain,German,American,18.0,1,0,0,1,12.0,0.273,15.659,44,0,0,302.0,0.812,14.051,372,0,0,16.0,2,14.5,18,MSC,47.0,22.2,32.9,57.6,0.5,MEDIUM,0.0,0.0,1.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISFJ,9w8,176,Personal Connection,18,2021_4
2021,4,Spain,Russian,American,20.0,1,0,0,1,0.0,0.0,17.864,22,0,0,302.0,0.812,14.051,372,0,0,19.0,1,14.5,18,MAZ,9.0,22.2,32.9,57.6,0.5,MEDIUM,0.0,0.0,1.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ESTJ,8w9,176,,19,2021_4
2021,4,Spain,Japanese,Italian,16.0,1,0,0,1,101.0,0.944,13.421,107,0,0,306.0,1.843,12.373,166,1,2,14.8,5,12.5,8,TSU,22.0,22.2,32.9,57.6,0.5,SOFT,1.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISFP,4w3,159,Karting Success,20,2021_4
2021,5,Monaco,Dutch,Austrian,2.0,1,0,0,1,2900.5,15.594,4.833,186,66,113,4407.5,11.848,6.489,372,74,155,4.125,8,6.125,16,VER,33.0,20.8,37.6,61.4,0.3,HARD,0.0,1.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISTP,8w7,181,Championship,1,2021_5
2021,5,Monaco,Spanish,Italian,4.0,1,0,0,1,1167.5,6.311,8.903,185,4,28,3790.5,10.19,6.71,372,24,127,5.875,8,5.25,16,SAI,55.0,20.8,37.6,61.4,0.3,HARD,0.0,1.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,True,20,INTJ,1w9,178,Personal Connection,2,2021_5
2021,5,Monaco,British,British,5.0,1,0,0,1,1234.0,8.51,7.407,145,9,39,2325.0,6.25,9.172,372,19,66,5.667,6,9.25,16,NOR,4.0,20.8,37.6,61.4,0.3,HARD,0.0,1.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ENFP,7w6,170,Pragmatic Choice,3,2021_5
2021,5,Monaco,Mexican,Austrian,9.0,1,0,0,1,1218.0,7.293,8.204,167,6,32,4407.5,11.848,6.489,372,74,155,10.857,7,6.125,16,PER,11.0,20.8,37.6,61.4,0.3,HARD,0.0,1.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISFJ,5w6,173,Karting Success,4,2021_5
2021,5,Monaco,German,British,8.0,1,0,0,1,990.0,8.182,8.174,121,11,36,550.0,2.582,11.432,213,0,9,4.0,5,11.8,10,VET,5.0,20.8,37.6,61.4,0.3,HARD,0.0,1.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,True,20,INFJ,9w1,175,Karting Success,5,2021_5
2021,5,Monaco,French,Italian,6.0,1,0,0,1,445.0,2.602,11.538,171,1,5,306.0,1.843,12.373,166,1,2,9.429,7,12.833,6,GAS,10.0,20.8,37.6,61.4,0.3,HARD,0.0,1.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISFP,9w1,177,Celebrity Connection,6,2021_5
2021,5,Monaco,British,German,7.0,1,0,0,1,2680.5,14.489,4.53,185,52,98,4817.5,12.95,5.218,372,66,178,5.25,8,7.0,16,HAM,44.0,20.8,37.6,61.4,0.3,SOFT,1.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISFP,3w4,174,Personal Connection,7,2021_5
